body_shape,colour,condition,displacement,fuel,has_mfk,performance,price,curb_weight,registration_age,mileage,brand
Chopper,schwarz,Occasion,1202.0,Andere,False,67.0,6600,335.0,139,17700.0,Harley-davidson
Chopper,schwarz,Occasion,1202.0,Andere,False,67.0,9900,335.0,139,15300.0,Harley-davidson
Chopper,Sonstiges,Occasion,1246.0,Andere,False,125.0,10000,464.0,141,41000.0,Harley-davidson
Chopper,grau,Occasion,1449.0,Andere,False,64.0,14500,405.0,146,9223.0,Harley-davidson
Touring,braun,Occasion,1584.0,Andere,False,82.0,10000,460.0,146,66700.0,Harley-davidson
Touring,Sonstiges,Occasion,1802.0,Andere,False,94.0,19900,440.0,141,27000.0,Harley-davidson
Chopper,weiss,Occasion,1584.0,Andere,False,76.0,21900,405.0,141,26516.0,Harley-davidson
Touring,schwarz,Occasion,1584.0,Andere,False,82.0,14590,460.0,141,27300.0,Harley-davidson
Chopper,gold,Occasion,1202.0,Andere,False,67.0,7800,335.0,149,5000.0,Harley-davidson
Chopper,grau,Occasion,883.0,Benzin Bleifrei,False,53.0,6900,340.0,149,15800.0,Harley-davidson
Chopper,schwarz,Occasion,883.0,Benzin Bleifrei,False,53.0,6700,335.0,152,32200.0,Harley-davidson
Chopper,schwarz,Occasion,1802.0,Andere,False,83.0,20900,395.0,151,5470.0,Harley-davidson
Chopper,schwarz,Occasion,1584.0,Andere,False,73.0,18400,405.0,152,16850.0,Harley-davidson
Chopper,schwarz,Occasion,883.0,Andere,False,53.0,6800,335.0,152,3663.0,Harley-davidson
Chopper,schwarz,Occasion,1584.0,Andere,False,76.0,10700,386.0,154,18900.0,Harley-davidson
Chopper,gelb,Occasion,1449.0,Benzin Bleifrei,False,63.0,13500,395.0,161,18480.0,Harley-davidson
Chopper,weiss,Occasion,1202.0,Benzin Bleifrei,False,67.0,8900,335.0,161,17000.0,Harley-davidson
Chopper,schwarz,Occasion,1449.0,Andere,False,70.0,24900,410.0,164,2850.0,Harley-davidson
Chopper,schwarz,Occasion,1130.0,Benzin Bleifrei,False,121.0,8900,370.0,164,21300.0,Harley-davidson
Chopper,schwarz,Occasion,1202.0,Benzin Bleifrei,False,67.0,6800,335.0,165,45000.0,Harley-davidson
Chopper,schwarz,Occasion,1449.0,Andere,False,63.0,17800,390.0,165,11931.0,Harley-davidson
Chopper,weiss,Occasion,1449.0,Benzin Bleifrei,False,64.0,14900,410.0,165,22600.0,Harley-davidson
Chopper,Sonstiges,Occasion,1449.0,Andere,False,63.0,11600,510.0,173,47000.0,Harley-davidson
Chopper,schwarz,Occasion,1449.0,Benzin Bleifrei,False,64.0,12900,395.0,169,34900.0,Harley-davidson
Chopper,Sonstiges,Occasion,1130.0,Andere,False,121.0,8000,464.0,175,16000.0,Harley-davidson
Chopper,schwarz,Occasion,1550.0,Andere,False,63.0,12900,380.0,175,14800.0,Harley-davidson
Chopper,Sonstiges,Occasion,882.0,Andere,False,54.0,8500,454.0,173,12300.0,Harley-davidson
Touring,Sonstiges,Occasion,1684.0,Andere,False,81.0,10000,570.0,173,48000.0,Harley-davidson
Chopper,Sonstiges,Occasion,882.0,Andere,False,54.0,5400,454.0,176,20000.0,Harley-davidson
Chopper,schwarz,Occasion,1131.0,Andere,False,117.0,9900,360.0,176,21700.0,Harley-davidson
Chopper,schwarz,Occasion,883.0,Andere,False,54.0,5900,333.0,176,28300.0,Harley-davidson
Chopper,schwarz,Occasion,1449.0,Benzin Bleifrei,False,67.0,9450,380.0,176,7410.0,Harley-davidson
Chopper,schwarz,Occasion,883.0,Benzin Bleifrei,False,54.0,6500,345.0,185,37700.0,Harley-davidson
Chopper,schwarz,Occasion,883.0,Andere,False,54.0,5800,310.0,183,45200.0,Harley-davidson
Chopper,anthrazit,Occasion,1449.0,Benzin Bleifrei,False,66.0,9200,375.0,181,27980.0,Harley-davidson
Touring,rot,Occasion,1449.0,Andere,False,71.0,12900,420.0,185,15200.0,Harley-davidson
Chopper,schwarz,Occasion,882.0,Benzin Bleifrei,False,54.0,5500,333.0,185,9500.0,Harley-davidson
Chopper,schwarz,Occasion,883.0,Benzin Bleifrei,False,54.0,6900,310.0,185,31400.0,Harley-davidson
Chopper,schwarz,Occasion,1449.0,Andere,False,64.0,11700,390.0,185,22150.0,Harley-davidson
Chopper,grau,Occasion,1131.0,Andere,False,117.0,11370,360.0,187,15954.0,Harley-davidson
Chopper,schwarz,Occasion,1449.0,Benzin Bleifrei,False,64.0,14900,375.0,187,29600.0,Harley-davidson
Chopper,braun,Occasion,1449.0,Benzin Bleifrei,False,64.0,9900,410.0,189,72000.0,Harley-davidson
Chopper,schwarz,Occasion,1449.0,Benzin Bleifrei,False,64.0,13900,410.0,189,28800.0,Harley-davidson
Chopper,mehrfarbig,Occasion,1449.0,Benzin Bleifrei,False,63.0,9800,410.0,187,40326.0,Harley-davidson
Chopper,schwarz,Occasion,883.0,Andere,False,53.0,4999,310.0,196,31020.0,Harley-davidson
Chopper,grün,Occasion,1202.0,Andere,False,67.0,5980,335.0,192,43086.0,Harley-davidson
Chopper,Sonstiges,Occasion,883.0,Andere,False,53.0,6900,225.0,197,35000.0,Harley-davidson
Chopper,grau,Occasion,1199.0,Benzin Bleifrei,False,58.0,8900,320.0,200,26000.0,Harley-davidson
Chopper,rot,Occasion,1449.0,Benzin Bleifrei,False,64.0,10900,380.0,200,10700.0,Harley-davidson
Chopper,Sonstiges,Occasion,1199.0,Andere,False,58.0,7200,430.0,201,5894.0,Harley-davidson
Chopper,schwarz,Occasion,1449.0,Andere,False,62.56,29900,380.0,201,30000.0,Harley-davidson
Chopper,schwarz,Occasion,1449.0,Andere,False,63.0,9500,410.0,201,90317.0,Harley-davidson
Chopper,grau,Occasion,1449.0,Benzin Bleifrei,False,68.0,7900,375.0,201,30400.0,Harley-davidson
Chopper,Sonstiges,Occasion,1130.0,Andere,False,117.0,25000,464.0,211,9500.0,Harley-davidson
Chopper,rot,Occasion,1449.0,Andere,False,63.0,14800,380.0,222,32000.0,Harley-davidson
Chopper,schwarz,Occasion,1449.0,Benzin Bleifrei,False,62.0,10500,380.0,225,19800.0,Harley-davidson
Chopper,schwarz,Occasion,1449.0,Andere,False,63.0,11850,410.0,225,14100.0,Harley-davidson
Chopper,orange,Occasion,1449.0,Andere,False,63.0,12800,380.0,225,17000.0,Harley-davidson
Chopper,schwarz,Occasion,1449.0,Benzin Bleifrei,False,62.0,9500,380.0,233,22000.0,Harley-davidson
Chopper,orange,Occasion,1449.0,Andere,False,63.0,10900,395.0,233,47500.0,Harley-davidson
Chopper,schwarz,Occasion,1449.0,Andere,False,68.0,10900,375.0,233,26761.0,Harley-davidson
Chopper,schwarz,Occasion,1449.0,Benzin Bleifrei,False,62.0,13900,380.0,231,36000.0,Harley-davidson
Chopper,gelb,Occasion,1449.0,Benzin Bleifrei,False,68.0,14990,375.0,237,18800.0,Harley-davidson
Chopper,Sonstiges,Occasion,1199.0,Andere,False,58.0,8900,320.0,235,30200.0,Harley-davidson
Chopper,schwarz,Occasion,883.0,Benzin Bleifrei,False,53.0,6500,310.0,242,27300.0,Harley-davidson
Chopper,silber,Occasion,1337.0,Andere,False,56.0,24990,368.0,248,10500.0,Harley-davidson
Chopper,schwarz,Occasion,1338.0,Benzin Bleifrei,False,55.0,12250,375.0,238,51000.0,Harley-davidson
Touring,blau,Occasion,1340.0,Benzin Bleifrei,False,1.0,18000,300.0,248,31500.0,Harley-davidson
Chopper,grau,Occasion,1338.0,Benzin Bleifrei,False,55.0,20000,375.0,248,38137.0,Harley-davidson
Chopper,blau,Occasion,1338.0,Benzin Bleifrei,False,55.0,32000,368.0,247,4860.0,Harley-davidson
Chopper,Sonstiges,Occasion,1449.0,Andere,False,68.0,17000,492.0,246,13900.0,Harley-davidson
Chopper,schwarz,Occasion,1338.0,Andere,False,55.76,14800,368.0,246,25600.0,Harley-davidson
Chopper,silber,Occasion,1449.0,Benzin Bleifrei,False,62.0,7900,380.0,246,12500.0,Harley-davidson
Chopper,rot,Occasion,1449.0,Benzin Bleifrei,False,68.0,17000,365.0,246,13900.0,Harley-davidson
Chopper,schwarz,Occasion,1338.0,Andere,False,56.0,15950,368.0,250,29800.0,Harley-davidson
Chopper,schwarz,Occasion,1449.0,Andere,False,68.0,12600,375.0,249,66640.0,Harley-davidson
Touring,schwarz,Occasion,1340.0,Andere,False,60.0,11900,420.0,259,39000.0,Harley-davidson
Chopper,schwarz,Occasion,1337.0,Andere,False,56.0,15700,368.0,266,29400.0,Harley-davidson
Chopper,Sonstiges,Occasion,1338.0,Andere,True,55.0,12500,492.0,261,17350.0,Harley-davidson
Chopper,beige,Occasion,1337.0,Andere,False,56.0,18800,395.0,261,10630.0,Harley-davidson
Chopper,schwarz,Occasion,1337.0,Andere,False,59.84,17900,395.0,261,26950.0,Harley-davidson
Chopper,schwarz,Occasion,1338.0,Benzin Bleifrei,True,55.0,21600,375.0,261,10470.0,Harley-davidson
Chopper,schwarz,Occasion,1337.0,Andere,False,56.0,24900,368.0,275,23700.0,Harley-davidson
Chopper,Sonstiges,Occasion,1338.0,Andere,True,55.0,13900,492.0,273,21000.0,Harley-davidson
Touring,schwarz,Occasion,1338.0,Andere,False,60.0,10900,400.0,273,25176.0,Harley-davidson
Touring,grau,Occasion,1337.0,Benzin Bleifrei,False,60.0,9700,325.0,285,64000.0,Harley-davidson
Chopper,braun,Occasion,1340.0,Benzin Bleifrei,False,55.0,14300,300.0,283,26000.0,Harley-davidson
Chopper,blau,Occasion,1200.0,Andere,False,54.0,5500,225.0,297,10600.0,Harley-davidson
Chopper,schwarz,Occasion,1337.0,Andere,False,48.0,16900,370.0,298,38150.0,Harley-davidson
Chopper,schwarz,Occasion,1337.0,Andere,False,55.76,11800,368.0,321,15500.0,Harley-davidson
Touring,beige,Occasion,1337.0,Benzin Bleifrei,False,50.0,7000,355.0,320,69900.0,Harley-davidson
Chopper,schwarz,Occasion,1337.0,Andere,False,55.76,12900,368.0,310,30100.0,Harley-davidson
Chopper,blau,Occasion,1337.0,Andere,False,55.76,24990,375.0,331,42965.0,Harley-davidson
Chopper,blau,Occasion,1338.0,Andere,False,55.0,24900,368.0,331,4500.0,Harley-davidson
Chopper,anthrazit,Occasion,1338.0,Benzin Bleifrei,False,55.0,13500,368.0,346,59000.0,Harley-davidson
Chopper,mehrfarbig,Occasion,1338.0,Benzin Bleifrei,True,55.0,13900,375.0,344,19000.0,Harley-davidson
Chopper,silber,Occasion,1338.0,Benzin Bleifrei,True,55.0,13500,375.0,345,62000.0,Harley-davidson
Strasse,Sonstiges,Occasion,739.0,Andere,False,57.12,26500,297.0,930,1180.0,Harley-davidson
Strasse,schwarz,Occasion,904.0,Benzin Bleifrei,False,77.0,4800,275.0,235,39400.0,Ducati
Strasse,schwarz,Occasion,904.0,Benzin Bleifrei,False,77.0,4800,277.0,213,27700.0,Ducati
Strasse,rot,Occasion,996.0,Andere,False,113.0,10500,285.0,208,12200.0,Ducati
Strasse,rot,Occasion,998.0,Andere,False,136.0,17900,281.0,199,9000.0,Ducati
Strasse,rot,Occasion,997.0,Andere,False,136.0,25900,281.0,189,4400.0,Ducati
Strasse,rot,Occasion,997.0,Benzin Bleifrei,False,123.0,6900,281.0,177,6999.0,Ducati
Strasse,rot,Occasion,997.0,Benzin Bleifrei,False,142.0,6500,281.0,177,20566.0,Ducati
Strasse,rot,Occasion,992.0,Benzin Bleifrei,False,84.0,5400,277.0,173,18800.0,Ducati
Strasse,rot,Occasion,997.0,Andere,False,142.8,12990,281.0,167,13300.0,Ducati
Strasse,schwarz,Occasion,992.0,Andere,False,87.0,4590,271.0,163,19500.0,Ducati
Strasse,schwarz,Occasion,992.0,Benzin Bleifrei,False,87.0,5800,271.0,150,38700.0,Ducati
Strasse,schwarz,Occasion,1098.0,Benzin Bleifrei,False,154.0,10800,271.0,150,11900.0,Ducati
Strasse,rot,Occasion,1099.0,Benzin Bleifrei,True,153.0,8000,271.0,134,26000.0,Ducati
Strasse,schwarz,Occasion,696.0,Benzin Bleifrei,False,75.0,6500,258.0,134,11800.0,Ducati
Strasse,schwarz,Occasion,1078.0,Benzin Bleifrei,False,89.0,7450,261.0,129,15075.0,Ducati
Strasse,rot,Occasion,1079.0,Benzin Bleifrei,False,90.0,9900,261.0,129,19400.0,Ducati
Strasse,rot,Occasion,849.0,Benzin Bleifrei,True,125.0,6900,268.0,129,15200.0,Ducati
Strasse,Sonstiges,Occasion,849.0,Andere,False,125.0,8900,268.0,128,19406.0,Ducati
Strasse,rot,Occasion,1198.0,Andere,False,163.0,9900,271.0,125,13119.0,Ducati
Strasse,rot,Occasion,1079.0,Benzin Bleifrei,False,90.0,8900,261.0,106,26400.0,Ducati
Strasse,rot,Occasion,1079.0,Andere,False,90.0,8250,261.0,100,11180.0,Ducati
Touring,weiss,Occasion,1262.0,Andere,False,158.0,19590,296.0,94,3500.0,Ducati
Strasse,schwarz,Occasion,1198.0,Benzin Bleifrei,False,154.0,12800,308.0,93,9500.0,Ducati
Strasse,Sonstiges,Occasion,1198.0,Andere,False,183.0,11500,370.0,89,18100.0,Ducati
Strasse,schwarz,Occasion,802.0,Benzin Bleifrei,False,80.0,6800,261.0,89,18074.0,Ducati
Touring,rot,Occasion,1198.0,Benzin Bleifrei,False,148.0,14800,296.0,85,23400.0,Ducati
Strasse,grün,Occasion,1198.0,Andere,False,184.0,18000,267.0,81,2500.0,Ducati
Strasse,rot,Occasion,696.0,Andere,False,74.0,5990,258.0,80,9500.0,Ducati
Strasse,schwarz,Occasion,849.0,Benzin Bleifrei,False,125.0,9200,273.0,69,13210.0,Ducati
Strasse,rot,Occasion,1198.0,Andere,True,137.0,12500,286.0,62,9800.0,Ducati
Strasse,schwarz,Occasion,821.0,Andere,True,107.0,8900,280.0,61,5950.0,Ducati
Touring,rot,Occasion,1198.0,Benzin Bleifrei,True,148.0,12000,296.0,57,37000.0,Ducati
Strasse,weiss,Occasion,821.0,Benzin Bleifrei,True,107.0,9500,280.0,57,14100.0,Ducati
Strasse,rot,Occasion,1198.0,Andere,True,196.0,25900,267.0,56,5800.0,Ducati
Strasse,schwarz,Occasion,1262.0,Andere,True,152.0,21190,320.0,41,520.0,Ducati
Touring,grün,Occasion,1198.0,Andere,True,152.0,15990,307.0,41,10700.0,Ducati
Strasse,rot,Occasion,937.0,Benzin Bleifrei,True,110.0,8200,295.0,36,23000.0,Ducati
Scooter,grau,Occasion,803.0,Benzin Bleifrei,True,73.0,8900,265.0,31,7400.0,Ducati
Strasse,Sonstiges,Occasion,1261.0,Andere,True,152.0,18500,400.0,27,5668.0,Ducati
Touring,rot,Occasion,1198.0,Andere,True,152.0,21000,307.0,22,5.0,Ducati
Touring,rot,Occasion,937.0,Andere,True,113.0,12190,341.0,20,3000.0,Ducati
Enduro,schwarz,Occasion,1079.0,Andere,True,87.0,14490,265.0,20,2500.0,Ducati
Touring,rot,Occasion,937.0,Andere,True,113.0,11900,341.0,20,6500.0,Ducati
Strasse,rot,Occasion,1198.0,Andere,True,147.0,14900,286.0,20,4500.0,Ducati
Strasse,rot,Occasion,1103.0,Andere,True,214.0,22990,267.0,20,90.0,Ducati
Sonstige,rot,Occasion,1261.0,Andere,True,158.0,21700,347.0,13,1.0,Ducati
Strasse,rot,Occasion,1198.0,Benzin Bleifrei,True,147.0,14500,286.0,16,1100.0,Ducati
Strasse,rot,Occasion,1103.0,Andere,True,214.0,28490,267.0,14,1000.0,Ducati
Sonstige,rot,Occasion,1102.0,Andere,True,214.0,29300,275.0,14,5.0,Ducati
Sonstige,schwarz,Occasion,1071.0,Andere,True,85.0,13900,265.0,14,20.0,Ducati
Sonstige,rot,Occasion,1102.0,Andere,True,214.0,28900,275.0,14,1.0,Ducati
Sonstige,weiss,Occasion,1261.0,Andere,True,158.0,25500,347.0,18,3.0,Ducati
Touring,weiss,Occasion,937.0,Benzin Bleifrei,True,113.0,12900,341.0,20,6600.0,Ducati
Chopper,schwarz,Occasion,1079.0,Andere,True,87.0,14790,265.0,19,5322.0,Ducati
Strasse,rot,Occasion,821.0,Andere,True,46.0,11790,280.0,21,500.0,Ducati
Strasse,grau,Occasion,1198.0,Andere,True,147.0,15490,286.0,21,6000.0,Ducati
Strasse,grau,Neu,1198.0,Benzin Bleifrei,True,153.0,23990,308.0,22,10.0,Ducati
Strasse,schwarz,Neu,1261.0,Benzin Bleifrei,True,152.0,21490,320.0,22,10.0,Ducati
Strasse,grau,Occasion,802.0,Benzin Bleifrei,True,73.0,8500,265.0,29,5500.0,Ducati
Strasse,weiss,Occasion,803.0,Andere,True,73.0,8890,280.0,29,870.0,Ducati
Strasse,rot,Occasion,803.0,Benzin Bleifrei,True,73.0,10500,265.0,32,2800.0,Ducati
Strasse,weiss,Occasion,955.0,Benzin Bleifrei,True,149.0,13500,280.0,32,5600.0,Ducati
Touring,rot,Occasion,1198.0,Andere,True,152.0,12990,307.0,41,22200.0,Ducati
Strasse,Sonstiges,Occasion,1285.0,Andere,True,197.0,21000,370.0,33,2000.0,Ducati
Touring,rot,Occasion,803.0,Andere,True,73.0,8490,265.0,39,3000.0,Ducati
Strasse,gelb,Occasion,802.0,Benzin Bleifrei,True,73.0,7850,265.0,39,4807.0,Ducati
Strasse,rot,Occasion,1285.0,Benzin Bleifrei,True,197.0,22500,266.0,38,5000.0,Ducati
Strasse,schwarz,Occasion,803.0,Benzin Bleifrei,True,73.0,8500,265.0,43,12500.0,Ducati
Strasse,grau,Occasion,802.0,Benzin Bleifrei,True,73.0,11400,265.0,41,6150.0,Ducati
Strasse,Sonstiges,Occasion,1285.0,Andere,True,197.0,21950,370.0,43,5600.0,Ducati
Strasse,rot,Occasion,696.0,Andere,True,74.0,6800,258.0,48,6600.0,Ducati
Strasse,orange,Occasion,803.0,Benzin Bleifrei,True,73.0,8900,265.0,48,3800.0,Ducati
Strasse,rot,Occasion,1198.0,Andere,True,196.0,27490,267.0,48,3900.0,Ducati
Strasse,rot,Occasion,821.0,Andere,True,105.0,7690,265.0,46,12000.0,Ducati
Strasse,rot,Occasion,937.0,Andere,True,110.0,10400,295.0,45,12650.0,Ducati
Strasse,schwarz,Occasion,1198.0,Andere,True,155.0,18900,320.0,45,6187.0,Ducati
Strasse,rot,Occasion,937.0,Benzin Bleifrei,True,110.0,9250,295.0,45,6600.0,Ducati
Strasse,orange,Occasion,803.0,Andere,True,73.0,8490,265.0,52,7300.0,Ducati
Strasse,rot,Occasion,821.0,Benzin Bleifrei,True,107.0,8500,280.0,52,19900.0,Ducati
Strasse,braun,Vorführmodell,802.0,Benzin Bleifrei,True,73.0,9690,265.0,22,100.0,Ducati
Strasse,schwarz,Occasion,1198.0,Benzin Bleifrei,True,155.0,13900,308.0,57,9200.0,Ducati
Strasse,rot,Occasion,821.0,Benzin Bleifrei,True,107.0,8200,280.0,57,22800.0,Ducati
Strasse,grau,Vorführmodell,1261.0,Benzin Bleifrei,True,152.0,18690,320.0,19,10.0,Ducati
Strasse,weiss,Occasion,898.0,Benzin Bleifrei,False,140.0,12500,267.0,66,14000.0,Ducati
Strasse,rot,Occasion,1198.0,Andere,False,128.0,10900,286.0,67,6191.0,Ducati
Strasse,rot,Occasion,696.0,Benzin Bleifrei,False,75.0,7900,258.0,68,3600.0,Ducati
Touring,grau,Occasion,1198.0,Andere,False,148.0,14990,296.0,69,11900.0,Ducati
Strasse,rot,Occasion,803.0,Benzin Bleifrei,False,77.0,7900,263.0,77,23000.0,Ducati
Strasse,rot,Occasion,1198.0,Andere,False,184.0,23100,267.0,75,7500.0,Ducati
Strasse,rot,Occasion,696.0,Andere,False,32.0,5890,258.0,77,15700.0,Ducati
Strasse,schwarz,Occasion,1078.0,Benzin Bleifrei,False,95.0,7876,261.0,81,6700.0,Ducati
Strasse,rot,Occasion,696.0,Andere,False,74.0,5890,258.0,83,12277.0,Ducati
Touring,Sonstiges,Occasion,1198.0,Andere,True,148.0,8900,430.0,82,29000.0,Ducati
Strasse,rot,Occasion,1198.0,Andere,False,183.0,17900,226.0,82,5481.0,Ducati
Strasse,rot,Occasion,1079.0,Andere,False,95.0,7590,261.0,86,21400.0,Ducati
Touring,rot,Occasion,1198.0,Benzin Bleifrei,False,148.0,9361,296.0,89,27682.0,Ducati
Strasse,rot,Occasion,1198.0,Benzin Bleifrei,False,183.0,13900,267.0,89,21400.0,Ducati
Strasse,rot,Occasion,1198.0,Benzin Bleifrei,False,183.0,13900,267.0,89,16500.0,Ducati
Strasse,rot,Occasion,1198.0,Andere,False,184.0,25850,226.0,89,10800.0,Ducati
Strasse,schwarz,Occasion,1078.0,Benzin Bleifrei,True,95.0,5300,261.0,89,26000.0,Ducati
Strasse,weiss,Occasion,803.0,Andere,False,81.0,6900,258.0,91,7485.0,Ducati
Enduro,schwarz,Occasion,1078.0,Benzin Bleifrei,True,91.0,9000,275.0,91,9800.0,Ducati
Strasse,schwarz,Occasion,849.0,Benzin Bleifrei,False,34.0,9900,275.0,93,20000.0,Ducati
Strasse,schwarz,Occasion,849.0,Benzin Bleifrei,True,125.0,10200,268.0,91,5500.0,Ducati
Strasse,schwarz,Occasion,1198.0,Benzin Bleifrei,False,154.0,11980,308.0,93,17900.0,Ducati
Strasse,rot,Occasion,803.0,Benzin Bleifrei,False,82.0,6500,261.0,93,19300.0,Ducati
Touring,rot,Occasion,1198.0,Benzin Bleifrei,False,148.0,13900,296.0,93,11200.0,Ducati
Strasse,schwarz,Occasion,1198.0,Benzin Bleifrei,False,154.0,11900,308.0,100,13400.0,Ducati
Strasse,schwarz,Occasion,1198.0,Benzin Bleifrei,False,154.0,10900,308.0,100,39500.0,Ducati
Strasse,rot,Occasion,1078.0,Benzin Bleifrei,True,95.0,8900,261.0,98,19000.0,Ducati
Strasse,schwarz,Occasion,1078.0,Benzin Bleifrei,True,95.0,4900,261.0,98,24000.0,Ducati
Touring,rot,Occasion,1198.0,Andere,False,148.0,5600,296.0,101,60000.0,Ducati
Strasse,rot,Occasion,1079.0,Andere,False,95.2,6500,261.0,100,39200.0,Ducati
Strasse,schwarz,Occasion,1078.0,Benzin Bleifrei,False,95.0,7690,261.0,103,9387.0,Ducati
Strasse,Sonstiges,Occasion,1078.0,Andere,True,95.0,7550,390.0,102,14100.0,Ducati
Strasse,schwarz,Occasion,1079.0,Benzin Bleifrei,False,95.0,8500,261.0,104,27000.0,Ducati
Strasse,weiss,Occasion,1079.0,Benzin Bleifrei,False,90.0,10900,261.0,110,8000.0,Ducati
Strasse,weiss,Occasion,696.0,Benzin Bleifrei,False,75.0,6800,258.0,114,8800.0,Ducati
Strasse,rot,Occasion,803.0,Andere,False,40.0,5900,258.0,113,14160.0,Ducati
Strasse,weiss,Occasion,696.0,Benzin Bleifrei,False,74.0,6900,258.0,116,7700.0,Ducati
Strasse,rot,Occasion,1079.0,Benzin Bleifrei,False,90.0,8500,261.0,115,18100.0,Ducati
Strasse,rot,Occasion,1198.0,Benzin Bleifrei,False,163.0,9900,271.0,121,30900.0,Ducati
Strasse,weiss,Occasion,1099.0,Benzin Bleifrei,True,148.0,6105,271.0,125,35901.0,Ducati
Strasse,weiss,Occasion,1099.0,Benzin Bleifrei,False,148.0,6687,271.0,125,35877.0,Ducati
Strasse,rot,Occasion,1079.0,Benzin Bleifrei,False,90.0,7480,261.0,127,25600.0,Ducati
Touring,weiss,Neu,1198.0,Benzin Bleifrei,True,152.0,17090,307.0,21,10.0,Ducati
Strasse,schwarz,Occasion,1079.0,Benzin Bleifrei,False,90.0,9500,261.0,128,4800.0,Ducati
Strasse,grau,Occasion,1079.0,Benzin Bleifrei,False,90.0,7800,261.0,129,28000.0,Ducati
Strasse,rot,Occasion,1198.0,Benzin Bleifrei,False,163.0,9500,271.0,129,12300.0,Ducati
Strasse,rot,Occasion,849.0,Benzin Bleifrei,False,125.0,7900,268.0,137,35300.0,Ducati
Strasse,weiss,Occasion,849.0,Benzin Bleifrei,False,125.0,8700,268.0,139,24000.0,Ducati
Strasse,rot,Occasion,992.0,Benzin Bleifrei,False,82.0,8500,280.0,141,35000.0,Ducati
Strasse,rot,Occasion,1078.0,Benzin Bleifrei,False,84.0,7500,298.0,144,22000.0,Ducati
Strasse,rot,Occasion,1078.0,Benzin Bleifrei,False,85.0,7500,275.0,149,16420.0,Ducati
Strasse,rot,Occasion,998.0,Benzin Bleifrei,False,136.0,12000,293.0,152,11379.0,Ducati
Strasse,rot,Occasion,1098.0,Benzin Bleifrei,False,154.0,9900,271.0,152,27800.0,Ducati
Touring,rot,Occasion,1078.0,Benzin Bleifrei,False,86.0,5900,280.0,151,23800.0,Ducati
Strasse,schwarz,Occasion,748.0,Benzin Bleifrei,False,34.0,6900,271.0,151,15000.0,Ducati
Strasse,weiss,Occasion,1098.0,Benzin Bleifrei,False,154.0,10900,271.0,153,13000.0,Ducati
Strasse,schwarz,Occasion,992.0,Benzin Bleifrei,False,84.0,6500,277.0,161,27100.0,Ducati
Strasse,schwarz,Occasion,695.0,Benzin Bleifrei,False,30.0,5400,265.0,163,13300.0,Ducati
Strasse,schwarz,Occasion,695.0,Benzin Bleifrei,True,29.0,4900,265.0,162,7051.0,Ducati
Strasse,schwarz,Occasion,998.0,Andere,False,136.0,8999,281.0,162,12361.0,Ducati
Strasse,schwarz,Occasion,695.0,Benzin Bleifrei,False,70.0,3000,265.0,162,23400.0,Ducati
Strasse,schwarz,Occasion,992.0,Benzin Bleifrei,True,87.0,4900,271.0,162,23000.0,Ducati
Strasse,gelb,Occasion,992.0,Andere,False,83.0,13500,271.0,165,17341.0,Ducati
Strasse,orange,Occasion,803.0,Andere,False,75.0,4990,268.0,169,11350.0,Ducati
Strasse,grau,Occasion,618.0,Benzin Bleifrei,False,60.0,4900,265.0,171,30300.0,Ducati
Strasse,orange,Occasion,803.0,Andere,False,55.0,5490,268.0,175,13075.0,Ducati
Strasse,rot,Occasion,748.0,Benzin Bleifrei,False,103.0,5800,281.0,175,29900.0,Ducati
Strasse,schwarz,Occasion,618.0,Andere,False,59.84,4500,265.0,173,15000.0,Ducati
Strasse,rot,Occasion,998.0,Andere,False,136.0,7500,281.0,182,33000.0,Ducati
Strasse,gelb,Occasion,748.0,Benzin Bleifrei,False,110.0,6900,281.0,180,20100.0,Ducati
